study_ID,author_first,year,extracted,order,family,species,species_OTL,resistance,origin,setting,life_stage,sex,mass_g,lon,lat,trt_temp,exposed,strain,genotype,strain_name,dose_ZE_ml,Bd,time_post_days,bio_hier,trait,response,trait_unit,trait_value,notes,title,ref
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,1.85,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,455774,33,Organism,Body condition,Mass change,,-0.5,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.01,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,549689,23,Organism,Body condition,Mass change,,-0.43,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.33,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,552079,24,Organism,Body condition,Mass change,,-0.03,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.43,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,562288,23,Organism,Body condition,Mass change,,0.58,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,1.32,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,610257,30,Organism,Body condition,Mass change,,-0.4,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.65,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,620529,28,Organism,Body condition,Mass change,,0.01,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.18,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,640914,29,Organism,Body condition,Mass change,,-0.33,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.65,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,663955,22,Organism,Body condition,Mass change,,-0.22,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,2.18,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,692329,29,Organism,Body condition,Mass change,,-0.57,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.2,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,698222,27,Organism,Body condition,Mass change,,0.03,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.91,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,723824,22,Organism,Body condition,Mass change,,-0.63,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.63,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,760892,24,Organism,Body condition,Mass change,,0.12,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.8,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,800314,24,Organism,Body condition,Mass change,,0.19,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.23,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,828342,24,Organism,Body condition,Mass change,,-0.27,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.21,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,829177,23,Organism,Body condition,Mass change,,-0.22,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.61,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,830377,30,Organism,Body condition,Mass change,,-1.05,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,1.31,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1163310,29,Organism,Body condition,Mass change,,-0.3,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.8,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1241178,21,Organism,Body condition,Mass change,,0.34,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.8,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1252185,24,Organism,Body condition,Mass change,,0.45,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.5,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1387106,27,Organism,Body condition,Mass change,,-0.28,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,1.58,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1413768,25,Organism,Body condition,Mass change,,0.01,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,1.87,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1691355,28,Organism,Body condition,Mass change,,-0.44,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.7,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1716046,25,Organism,Body condition,Mass change,,0.18,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.27,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1947171,25,Organism,Body condition,Mass change,,-0.74,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,1.69,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,1992837,23,Organism,Body condition,Mass change,,-0.09,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.28,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,2291061,25,Organism,Body condition,Mass change,,-0.53,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.01,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,2436714,23,Organism,Body condition,Mass change,,0.11,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.77,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,2512094,36,Organism,Body condition,Mass change,,-1.14,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.36,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,2815366,26,Organism,Body condition,Mass change,,-0.23,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,3.81,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,3522602,30,Organism,Body condition,Mass change,,-0.66,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.39,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,4616369,27,Organism,Body condition,Mass change,,-0.96,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,1.69,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,4720151,30,Organism,Body condition,Mass change,,-0.29,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.14,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,4765590,25,Organism,Body condition,Mass change,,-0.63,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Female,4.72,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,5970139,26,Organism,Body condition,Mass change,,-0.7,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.56,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.351573365,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.56,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.380889182,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.56,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.394573103,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.56,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.364199127,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.56,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.37343397,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.56,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.362467594,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.71,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.109717296,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.71,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.170086409,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.71,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.224699054,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.71,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.263715115,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.71,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.522657774,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.75,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,7967,37,Tissue,Reproduction,Testis area,mm2,1.341355444,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.75,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,7967,37,Tissue,Reproduction,Testis area,mm2,1.637100138,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.75,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,7967,37,Tissue,Reproduction,Testis area,mm2,1.769006896,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.75,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,7967,37,Tissue,Reproduction,Testis area,mm2,1.830064817,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.1,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,627519,30,Tissue,Reproduction,Testis area,mm2,0.084723401,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.1,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,627519,30,Tissue,Reproduction,Testis area,mm2,0.27340763,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.1,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,627519,30,Tissue,Reproduction,Testis area,mm2,0.439705594,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.1,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,627519,30,Tissue,Reproduction,Testis area,mm2,0.514342876,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.1,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,627519,30,Tissue,Reproduction,Testis area,mm2,0.53421991,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.1,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,627519,30,Tissue,Reproduction,Testis area,mm2,0.536286335,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.57,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,751343,30,Tissue,Reproduction,Testis area,mm2,0.303567586,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.57,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,751343,30,Tissue,Reproduction,Testis area,mm2,0.610185608,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.57,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,751343,30,Tissue,Reproduction,Testis area,mm2,0.854318891,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.57,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,751343,30,Tissue,Reproduction,Testis area,mm2,1.101109007,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.12,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.283249955,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.12,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.313864422,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.12,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.332646746,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.12,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.373987099,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.12,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.32038172,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.12,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.26345757,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.12,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,87,Tissue,Reproduction,Testis area,mm2,0.132847067,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.68,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.415423648,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.68,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.444066091,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.68,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.421772602,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.68,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.379686728,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.68,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.339548829,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.68,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.288468603,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.49,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.717239903,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.49,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.607330041,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.49,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.84148297,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.49,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.89039108,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.49,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.449253102,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,3.49,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.521340692,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.97,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.254198677,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.97,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.267425666,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.97,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.324229571,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.97,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.312854361,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.97,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.232530465,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.97,,,19,0,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,0,0,89,Tissue,Reproduction,Testis area,mm2,0.16406276,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.5,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,312370,30,Tissue,Reproduction,Testis area,mm2,0.496138661,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.5,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,312370,30,Tissue,Reproduction,Testis area,mm2,0.618500506,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.5,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,312370,30,Tissue,Reproduction,Testis area,mm2,0.7873569,,,
1,Brannelly,2021,Raw data,Anura,Pelodryadidae,Litoria verreauxii alpina,Litoria verreauxii,Sensitive,Wild,Lab,Adult,Male,2.5,,,19,1,GPL,LBAbercrom,AbercrombieR-L.booroologensis-2009-LB1,30000,312370,30,Tissue,Reproduction,Testis area,mm2,0.947652394,,,
